user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
14753,38586,30,23,0,1,0,1,1,1,1,1,1,-1,3,-1,-1,5,0,9,str,2023-06-19 19:16:13
14753,38586,24,23,0,1,0,0,1,0,0,0,0,-1,6,-1,-1,4,0,21,str,2023-06-19 19:16:13
14753,38586,25,23,0,1,0,0,1,0,0,0,0,-1,11,-1,-1,4,0,32,str,2023-06-19 19:16:24
14753,38586,5,23,0,1,0,0,1,0,0,0,0,-1,12,-1,-1,4,0,30,str,2023-06-19 19:16:36
14753,38586,3,23,0,1,0,0,1,0,0,0,0,-1,15,-1,-1,4,0,72,str,2023-06-19 19:16:56
14753,38586,20,23,0,1,0,0,0,0,0,0,0,-1,18,-1,-1,4,0,7,str,2023-06-19 19:17:09
14753,38586,29,23,0,1,0,0,1,0,0,0,0,-1,20,-1,-1,3,1,99,str,2023-06-19 19:17:27
14734,38260,29,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,99,str,2023-06-19 14:46:13
14734,40017,18,31,0,1,0,1,-1,1,-1,-1,-1,-1,1,-1,-1,5,0,13,str,2023-06-20 19:09:18
14734,40017,32,31,0,1,0,1,-1,1,-1,-1,-1,-1,2,-1,-1,5,0,16,str,2023-06-20 19:09:26
14803,37465,25,24,0,1,0,0,1,0,0,0,-1,-1,13,-1,-1,4,0,32,str,2023-06-19 12:05:16
14803,37465,24,24,0,1,0,0,1,0,0,0,-1,-1,5,-1,-1,4,0,21,str,2023-06-19 12:05:44
14783,38744,29,31,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,99,str,2023-06-19 20:45:09
14783,38744,29,31,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,99,str,2023-06-19 20:45:53
14783,38744,18,31,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,13,str,2023-06-19 20:46:02
14783,38744,29,31,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,99,str,2023-06-19 20:46:14
14783,38744,18,27,0,1,0,1,1,1,1,1,1,1,1,-1,-1,5,0,13,str,2023-06-19 21:00:27
14783,38744,32,27,0,1,0,1,1,1,1,1,1,1,2,-1,-1,5,0,16,str,2023-06-19 21:00:48
14783,38744,30,27,0,1,0,1,1,1,1,1,1,1,3,-1,-1,5,0,9,str,2023-06-19 21:01:18
14783,38744,22,27,0,1,0,0,1,0,0,0,0,0,4,-1,-1,4,0,18,str,2023-06-19 21:01:34
14783,38744,26,27,0,1,0,0,1,0,0,0,0,0,5,-1,-1,4,0,23,str,2023-06-19 21:01:57
14783,38744,24,27,0,1,0,0,1,0,0,0,0,0,6,-1,-1,4,0,21,str,2023-06-19 21:02:31
14783,38744,7,27,0,1,0,0,1,0,0,0,0,0,10,-1,-1,4,0,20,str,2023-06-19 21:02:58
14783,38744,17,27,0,1,0,0,1,0,0,0,0,0,14,-1,-1,4,0,46,str,2023-06-19 21:03:18
14783,38744,5,27,0,1,0,0,1,0,0,0,0,0,16,-1,-1,4,0,30,str,2023-06-19 21:03:46
14783,39441,25,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,0,32,str,2023-06-20 13:41:50
14756,38752,5,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,0,30,str,2023-06-19 20:48:38
14709,38771,15,10,0,1,0,0,1,0,-1,-1,-1,-1,1,-1,-1,4,0,40,str,2023-06-19 21:13:31
14709,38771,28,10,0,1,0,0,1,0,-1,-1,-1,-1,2,-1,-1,4,0,18,str,2023-06-19 21:14:09
14709,38771,4,10,0,1,0,0,1,0,-1,-1,-1,-1,3,-1,-1,4,0,61,str,2023-06-19 21:14:22
14709,38771,17,10,0,1,0,0,1,0,-1,-1,-1,-1,4,-1,-1,4,0,46,str,2023-06-19 21:14:39
14691,38780,22,11,0,1,0,0,1,0,0,0,0,0,1,-1,-1,4,0,18,str,2023-06-19 21:36:26
14691,38780,15,11,0,1,0,0,1,0,0,0,0,0,2,-1,-1,4,0,40,str,2023-06-19 21:36:54
14691,38780,5,11,0,1,0,0,1,0,0,0,0,0,6,-1,-1,4,0,30,str,2023-06-19 21:37:55
14691,38780,22,11,0,1,0,0,1,0,0,0,0,0,1,-1,-1,4,0,18,str,2023-06-19 21:38:36
14691,38780,15,11,0,1,0,0,1,0,0,0,0,0,2,-1,-1,4,0,40,str,2023-06-19 21:39:28
14691,38780,28,11,0,1,0,0,1,0,0,0,0,0,3,-1,-1,4,0,18,str,2023-06-19 21:39:44
